url,title,genre,Release Date,tags,total_reviews,positive_reviews,negative_reviews,price
https://store.steampowered.com/app/1167630/Teardown/,Teardown,"['Action', ' Indie', ' Simulation', ' Strategy']","21 Apr, 2022","['Destruction', 'Physics', 'Sandbox', 'Voxel', 'First-Person', 'Heist', 'Open World', 'Singleplayer', 'Realistic', 'Simulation', 'Action', 'Puzzle', 'Driving', '3D', 'Tactical', 'Indie', 'Replay Value', 'Immersive Sim', 'Puzzle Platformer', 'Runner']",41975,40204,1771,619
https://store.steampowered.com/app/624270/The_Painscreek_Killings/,The Painscreek Killings,"['Adventure', ' Indie']","27 Sep, 2017","['Detective', 'Mystery', 'Investigation', 'Exploration', 'Story Rich', 'Atmospheric', 'Walking Simulator', 'Adventure', 'Open World', 'Realistic', 'Supernatural', 'Horror', '3D', 'First-Person', 'Singleplayer', 'Narration', 'Indie', 'Thriller', 'Female Protagonist', 'Drama']",2650,2388,262,529
https://store.steampowered.com/app/434370/Buried_An_Interactive_Story/,Buried: An Interactive Story,"['Adventure', ' Indie']","21 Jan, 2016","['Indie', 'Adventure', 'Text-Based', 'Choose Your Own Adventure', 'Visual Novel', 'Horror', 'Interactive Fiction']",145,139,6,169
https://store.steampowered.com/app/571530/Superdimension_Neptune_VS_Sega_Hard_Girls/,Superdimension Neptune VS Sega Hard Girls,"['Action', ' RPG']","12 Jun, 2017","['RPG', 'Action', 'Anime', 'JRPG', 'Female Protagonist', 'Cute', 'Singleplayer', 'Turn-Based', 'Adventure', 'Great Soundtrack', 'Visual Novel', 'Strategy', 'Nudity', 'Sexual Content', 'Funny']",868,812,56,529
https://store.steampowered.com/app/1034880/DoraKone/,DoraKone,"['Casual', ' Indie']","28 Dec, 2018","['Casual', 'Indie', 'Visual Novel', 'LGBTQ+', 'Female Protagonist', 'Free to Play', 'Anime', 'Cute', 'Singleplayer']",149,144,5,Free
https://store.steampowered.com/app/683320/GRIS/,GRIS,"['Adventure', ' Indie']","13 Dec, 2018","['Beautiful', 'Atmospheric', 'Great Soundtrack', 'Indie', 'Female Protagonist', 'Adventure', 'Hand-drawn', 'Singleplayer', 'Platformer', '2D', 'Relaxing', 'Story Rich', 'Puzzle', 'Colorful', 'Puzzle Platformer', 'Surreal', 'Casual', 'Exploration', 'Walking Simulator', 'Anime']",54414,52565,1849,489
https://store.steampowered.com/app/581120/Griptape_Backbone/,Griptape Backbone,['Indie'],"5 May, 2017","['Indie', 'Great Soundtrack', 'Atmospheric', 'Experience', 'Skateboarding', 'Relaxing', 'Open World', 'Memes', 'Free to Play']",498,464,34,Free
https://store.steampowered.com/app/804270/Chex_Quest_HD/,Chex Quest HD,"['Action', ' Free to Play', ' Indie']","18 May, 2020","['Free to Play', 'Action', 'Indie', 'FPS', 'Retro', 'Cult Classic', 'Remake', 'Cartoony', 'Family Friendly', 'Aliens', ""1990's"", 'Funny', 'Parody ', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Sci-fi', 'Survival Horror']",1715,1396,319,Free
https://store.steampowered.com/app/270150/RUNNING_WITH_RIFLES/,RUNNING WITH RIFLES,"['Action', ' Indie']","2 Apr, 2015","['Action', 'Shooter', 'Tactical', 'Top-Down', 'Multiplayer', 'War', 'Co-op', 'Open World', 'Military', 'Indie', 'Strategy', 'Singleplayer', 'Sandbox', 'RPG', 'RTS', 'Simulation', 'Massively Multiplayer', 'Survival', 'Isometric', 'Adventure']",12966,11429,1537,
https://store.steampowered.com/app/200010/Quantum_Conundrum/,Quantum Conundrum,"['Casual', ' Strategy']","21 Jun, 2012","['Puzzle Platformer', 'Puzzle', '3D Platformer', 'First-Person', 'Physics', 'Comedy', 'Casual', 'Platformer', 'Strategy', 'Singleplayer', 'Time Manipulation', 'Science', 'Cartoony', 'Family Friendly', 'Adventure', 'Sci-fi', 'Funny', 'Difficult', 'Controller']",1869,1583,286,359
https://store.steampowered.com/app/724470/Lazy_Galaxy/,Lazy Galaxy,"['Indie', ' Strategy']","22 Mar, 2018","['Idler', 'Indie', 'Strategy', 'Clicker', 'Casual', 'Pixel Graphics', 'Singleplayer', 'Space', '2D', 'Real Time Tactics', 'RTS', 'Sci-fi', 'Early Access', 'Great Soundtrack', 'Science', 'Comedy', 'City Builder']",151,123,28,199
https://store.steampowered.com/app/1092720/Hello_Neighbor_Alpha_2/,Hello Neighbor Alpha 2,"['Adventure', ' Indie', ' Strategy']","15 Oct, 2019","['Horror', 'Survival Horror', 'Sandbox', 'Stealth', 'Investigation', 'First-Person', 'Survival', '3D', 'Funny', 'Psychological Horror', 'Surreal', 'Puzzle', 'Action', 'Cartoony', 'Colorful', 'Thriller', 'Psychedelic', 'Mystery', 'Comedy', 'Psychological']",1680,1593,87,Free
https://store.steampowered.com/app/673850/Neofeud/,Neofeud,"['Adventure', ' Indie']","19 Sep, 2017","['Adventure', 'Indie', 'Cyberpunk', 'Dystopian ', 'Point & Click', 'Singleplayer', 'Retro', 'Story Rich', 'Sci-fi', '2D', 'Surreal', 'Great Soundtrack', 'Robots', 'Visual Novel', 'Hand-drawn']",192,165,27,459
https://store.steampowered.com/app/42910/Magicka/,Magicka,"['Action', ' RPG']","25 Jan, 2011","['Comedy', 'Co-op', 'Action', 'Fantasy', 'Online Co-Op', 'RPG', 'Multiplayer', 'Magic', 'Adventure', 'Funny', 'Local Co-Op', '4 Player Local', 'Indie', 'Local Multiplayer', 'Difficult', 'Singleplayer', 'Team-Based', 'Action RPG', 'Arcade', 'Strategy']",28134,24993,3141,369
https://store.steampowered.com/app/672640/War_Robots_VR_The_Skirmish/,War Robots VR: The Skirmish,"['Action', ' Free to Play', ' Simulation']","10 Aug, 2017","['Free to Play', 'Action', 'Robots', 'VR', 'Simulation', 'Mechs', 'Multiplayer', 'Military', 'Post-apocalyptic', 'Cyberpunk', 'FPS']",722,586,136,Free
https://store.steampowered.com/app/598550/HUNTDOWN/,HUNTDOWN,"['Action', ' Indie']","12 May, 2021","['Action', 'Indie', 'Side Scroller', 'Pixel Graphics', '2D', 'Cyberpunk', 'Retro', 'Shooter', 'Co-op', 'Platformer', 'Arcade', 'Comedy', ""Shoot 'Em Up"", 'Violent', 'Local Co-Op', 'Great Soundtrack', '1980s']",1641,1570,71,529
https://store.steampowered.com/app/1259560/Britannic_Patroness_of_the_Mediterranean/,Britannic: Patroness of the Mediterranean,"['Casual', ' Indie', ' Simulation']","19 Jun, 2020","['Indie', 'Simulation', 'Casual', 'Historical', 'Education', 'Experience', 'Walking Simulator', 'VR', 'RPG', 'Naval']",637,570,67,459
https://store.steampowered.com/app/1450080/The_Legend_of_Heroes_Sen_no_Kiseki_III/,The Legend of Heroes: Sen no Kiseki III,['RPG'],"24 Mar, 2021","['RPG', 'Singleplayer', 'JRPG', 'Turn-Based Combat', 'Story Rich', 'Party-Based RPG', '3D', 'Fantasy', 'Romance', 'Emotional', 'Anime']",202,172,30,959
https://store.steampowered.com/app/32510/LEGO_Star_Wars_III__The_Clone_Wars/,LEGO® Star Wars™ III - The Clone Wars™,"['Action', ' Adventure']","22 Mar, 2011","['LEGO', 'Action', 'Adventure', 'Local Co-Op', 'Multiplayer', 'Family Friendly', 'Co-op', 'Comedy', 'Fantasy', 'Funny', 'Sci-fi', 'Open World', 'Strategy', 'Puzzle', 'Third Person', 'Space', 'Controller', 'Psychological Horror', 'Singleplayer', 'Gore']",5862,5535,327,529
https://store.steampowered.com/app/415170/Engare/,Engare,"['Casual', ' Indie']","23 Oct, 2017","['Exploration', 'Puzzle', 'Abstract', 'Casual', 'Education', 'Family Friendly', '2D', 'Singleplayer', 'Procedural Generation', 'Colorful', 'Minimalist', 'Isometric', 'Emotional', 'Relaxing', '3D', 'Medieval', 'Experimental', 'Indie', 'Psychedelic', 'Building']",368,350,18,349
https://store.steampowered.com/app/1309610/Line_War/,Line War,['Strategy'],"5 May, 2022","['Strategy', 'RTS', 'Multiplayer', 'PvP', 'Procedural Generation', 'Wargame', '4X', 'Colorful', 'Auto Battler', 'Military', 'Artificial Intelligence', 'Combat', 'Real Time Tactics', 'Resource Management', 'Grand Strategy', 'Cold War', 'World War II', 'Board Game', 'Tabletop', 'Top-Down']",363,311,52,529
https://store.steampowered.com/app/411370/Melty_Blood_Actress_Again_Current_Code/,Melty Blood Actress Again Current Code,['Action'],"19 Apr, 2016","['Anime', '2D Fighter', 'Fighting', 'Action', 'Great Soundtrack', 'Arcade', 'Local Multiplayer', 'Difficult', 'Cute', 'eSports', 'Visual Novel', 'Controller', 'Story Rich', 'Multiplayer', '2D', 'Vampire', 'Competitive']",3308,3054,254,619
https://store.steampowered.com/app/1293040/candle_flame_in_the_wind/,candle flame in the wind,"['Adventure', ' Casual', ' Free to Play', ' Indie', ' RPG']","17 May, 2020","['Free to Play', 'RPG', 'Indie', 'Adventure', 'Casual', 'RPGMaker', 'Horror', 'Anime']",203,183,20,Free
https://store.steampowered.com/app/370460/Arcana_Heart_3_LOVE_MAX/,Arcana Heart 3 LOVE MAX!!!!!,['Action'],"29 Sep, 2015","['Anime', 'Fighting', '2D Fighter', 'Action', 'Local Multiplayer', 'Female Protagonist', 'eSports', 'Arcade', 'Competitive', 'Cute', 'Nudity', 'Singleplayer', 'Controller', 'Sexual Content', 'Difficult', 'Great Soundtrack']",435,360,75,958
https://store.steampowered.com/app/520850/Lost_in_Secular_Love/,Lost in Secular Love,"['Adventure', ' Casual', ' Indie', ' Simulation']","28 Oct, 2016","['Otome', 'Female Protagonist', 'Dating Sim', 'Romance', 'Visual Novel', 'Multiple Endings', 'Interactive Fiction', 'Word Game', 'Story Rich', 'Indie', 'Drama', 'Simulation', 'Anime', 'Casual', 'Alternate History', 'Sexual Content', 'Nudity', 'First-Person', 'Historical', 'Hand-drawn']",352,316,36,369
https://store.steampowered.com/app/247240/Volgarr_the_Viking/,Volgarr the Viking,"['Action', ' Adventure', ' Indie']","13 Sep, 2013","['Platformer', 'Difficult', 'Action', 'Indie', 'Retro', '2D', 'Adventure', 'Singleplayer', 'Arcade', 'Old School', 'Side Scroller', 'Pixel Graphics', 'Fantasy', 'Vikings', 'Gore']",2288,1855,433,369
https://store.steampowered.com/app/794800/ClueCluedo_The_Classic_Mystery_Game/,Clue/Cluedo: The Classic Mystery Game,"['Casual', ' Strategy']","17 May, 2018","['Board Game', 'Strategy', 'Casual', 'Mystery', 'Family Friendly', 'Tabletop', 'Detective', 'Investigation', 'Puzzle', 'Crime', 'Logic', 'Card Game', 'Singleplayer', 'Turn-Based Strategy', 'Puzzle Platformer', 'Trading Card Game', '2D', 'PvP', '4 Player Local', '3D']",2063,1816,247,399
https://store.steampowered.com/app/916050/Clocker/,Clocker,"['Adventure', ' Indie', ' RPG']","14 Feb, 2019","['Puzzle Platformer', 'Time Manipulation', 'Indie', 'Hand-drawn', 'Multiple Endings', 'Emotional', 'Puzzle', 'Cartoony', 'Adventure', 'RPG', '2D', 'Story Rich', 'Short', 'Retro', 'Platformer', '2D Platformer', 'Cute', 'Time Travel', 'Drama', 'Singleplayer']",211,185,26,399
https://store.steampowered.com/app/1549030/100_hidden_snails_2/,100 hidden snails 2,"['Adventure', ' Casual', ' Indie']","26 Feb, 2021","['Casual', 'Hidden Object', 'Creature Collector', 'Family Friendly', 'Surreal', 'Adventure', 'Hand-drawn', 'Colorful', 'Point & Click', 'Puzzle', 'Side Scroller', '2D', 'Exploration', 'Abstract', 'Cute', 'Minimalist', 'Stylized', 'Relaxing', 'Singleplayer', 'Supernatural']",153,144,9,85
https://store.steampowered.com/app/1794780/SiNiSistar_Lite_Version/,SiNiSistar Lite Version,"['Action', ' Adventure', ' Indie']","29 Nov, 2021","['Action', 'Adventure', 'Action-Adventure', '2D Platformer', ""Beat 'em up"", 'Souls-like', 'Metroidvania', 'Exploration', 'Side Scroller', 'Anime', '2D', 'Pixel Graphics', 'Zombies', 'Dark', 'Dark Fantasy', 'Horror', 'Fantasy', 'Demons', 'Psychological Horror', 'Surreal']",214,198,16,199
https://store.steampowered.com/app/1476350/Brain_Meltdown__Into_Despair/,Brain Meltdown - Into Despair,"['Action', ' Adventure', ' Casual', ' Indie', ' Early Access']","2 Dec, 2020","['Indie', '2D Platformer', 'Difficult', 'Hand-drawn', 'Singleplayer', 'Cute', 'Action', 'Adventure', 'Action-Adventure', '2D', 'Emotional', 'Early Access', 'Casual', 'Atmospheric', 'Platformer', 'Family Friendly', 'Character Action Game', 'Multiplayer']",185,173,12,165
https://store.steampowered.com/app/1404210/Red_Dead_Online/,Red Dead Online,"['Action', ' Adventure']","1 Dec, 2020","['Action', 'Multiplayer', 'Open World', 'Western', 'Adventure', 'Shooter', 'Horses', 'Realistic', 'Online Co-Op', 'Third-Person Shooter', 'PvP', 'Character Customization', 'Story Rich', 'Singleplayer', 'MMORPG', 'Co-op', 'First-Person', 'Controller', 'Violent', 'Gore']",44955,37944,7011,1
https://store.steampowered.com/app/1633660/Girl_Jigsaw_2/,Girl Jigsaw 2,"['Casual', ' Indie', ' Strategy']","14 Jul, 2021","['Casual', 'Sexual Content', 'Puzzle', '2D', 'Nudity', '2D Platformer', 'Relaxing', 'Female Protagonist', 'Singleplayer', 'Strategy', 'Indie', 'Hentai', 'Anime']",287,245,42,85
https://store.steampowered.com/app/31810/Nancy_Drew_Last_Train_to_Blue_Moon_Canyon/,Nancy Drew®: Last Train to Blue Moon Canyon,['Adventure'],"18 Oct, 2005","['Adventure', 'Point & Click', 'Puzzle', 'Story Rich', 'Detective', 'Great Soundtrack', 'Classic', 'Funny', 'Mouse only', 'Female Protagonist', 'Exploration', 'Atmospheric', 'Casual', 'Based On A Novel', '2D', 'Retro', ""1990's"", '2.5D', 'Cult Classic', 'Family Friendly']",223,214,9,259
https://store.steampowered.com/app/22180/Penumbra_Overture/,Penumbra Overture,"['Action', ' Adventure', ' Indie']","30 Mar, 2007","['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Stealth', 'Dark', 'Lovecraftian', 'Puzzle', 'Action', 'Survival', 'Classic']",2893,2615,278,
https://store.steampowered.com/app/775430/Discovery_Tour_by_Assassins_Creed_Ancient_Egypt/,Discovery Tour by Assassin’s Creed®: Ancient Egypt,"['Action', ' Adventure', ' RPG']","20 Feb, 2018","['Adventure', 'RPG', 'Action', 'Education', 'Historical', 'Walking Simulator']",133,112,21,999
https://store.steampowered.com/app/1293180/SuchArt_Genius_Artist_Simulator/,SuchArt: Genius Artist Simulator,"['Adventure', ' Casual', ' Indie', ' Simulation', ' Early Access']","14 Jul, 2021","['Simulation', 'Casual', 'Indie', 'Relaxing', 'Singleplayer', 'Early Access', 'Colorful', 'Family Friendly', '3D', 'First-Person', 'Sandbox', 'Realistic', 'Atmospheric', 'Building', 'FPS', 'Funny', 'Cute', 'Immersive Sim', 'Design & Illustration', 'Management']",2439,2383,56,529
https://store.steampowered.com/app/457480/Domino_Sky/,Domino Sky,"['Casual', ' Indie', ' Simulation', ' Strategy']","5 Apr, 2016","['Indie', 'Casual', 'Strategy', 'Simulation', 'Puzzle', 'Physics', 'Singleplayer', '3D', 'Relaxing']",318,260,58,150
https://store.steampowered.com/app/543260/Wonder_Boy_The_Dragons_Trap/,Wonder Boy: The Dragon's Trap,"['Action', ' Adventure', ' Indie']","8 Jun, 2017","['Platformer', 'Adventure', 'Action', 'Indie', 'Remake', 'Cult Classic', '2D', 'Metroidvania', 'Hand-drawn', 'Great Soundtrack', 'Retro', 'Singleplayer', 'Side Scroller', 'Fantasy', 'Cute', 'Action-Adventure', 'Difficult', 'Colorful', 'Exploration', 'Family Friendly']",2078,1795,283,529
https://store.steampowered.com/app/1836550/Tap_Wizard_2/,Tap Wizard 2,"['Action', ' Free to Play', ' Indie', ' RPG', ' Simulation', ' Early Access']","20 Dec, 2021","['Early Access', 'Idler', 'Top-Down Shooter', 'Action RPG', 'Dark Fantasy', 'Pixel Graphics', '2D', 'Action', 'Hack and Slash', 'RPG', 'Inventory Management', 'Top-Down', 'Clicker', 'Fantasy', 'Simulation', 'Combat', 'PvE', 'Character Customization', 'Singleplayer', 'Free to Play']",255,208,47,Free
https://store.steampowered.com/app/600480/Megaquarium/,Megaquarium,"['Indie', ' Simulation', ' Strategy']","13 Sep, 2018","['Simulation', 'Building', 'Creature Collector', 'Sandbox', 'Cute', 'Underwater', 'Relaxing', 'Management', 'Resource Management', 'Moddable', 'Economy', 'Fishing', 'Strategy', 'Family Friendly', 'Capitalism', 'Singleplayer', 'Isometric', 'Casual', '3D', 'Indie']",2430,2298,132,569
https://store.steampowered.com/app/606680/Silver/,Silver,"['Action', ' RPG']","31 Aug, 1999","['RPG', 'Action', 'Classic', 'Singleplayer', 'Adventure', 'Retro', 'Fantasy']",589,547,42,299
https://store.steampowered.com/app/332800/Five_Nights_at_Freddys_2/,Five Nights at Freddy's 2,['Indie'],"10 Nov, 2014","['Horror', 'Singleplayer', 'Survival Horror', 'Robots', 'Psychological Horror', 'Difficult', 'First-Person', 'Dark', 'Indie', 'Survival', 'Point & Click', 'Strategy', 'Atmospheric', 'Story Rich', 'Mystery', 'Fast-Paced', 'Resource Management', 'Historical', 'Perma Death', 'Adventure']",15141,14169,972,299
https://store.steampowered.com/app/270630/Haunt_the_House_Terrortown/,Haunt the House: Terrortown,"['Action', ' Casual', ' Indie']","6 Jun, 2014","['Indie', 'Casual', 'Cute', 'Supernatural', 'Action', 'Funny', 'Comedy', 'Short', 'Puzzle', 'Beautiful', '2D', 'Family Friendly', 'Psychological Horror', 'Great Soundtrack', 'Singleplayer', 'Sandbox', 'Atmospheric', 'Side Scroller', 'Cartoon', 'Colorful']",1428,1222,206,199
https://store.steampowered.com/app/909190/Escape_Lala__Retro_Point_and_Click_Adventure/,Escape Lala - Retro Point and Click Adventure,"['Adventure', ' Free to Play', ' Indie']","14 Feb, 2019","['Free to Play', 'Adventure', 'Indie', 'Point & Click', 'Pixel Graphics', 'Retro', 'Puzzle', 'Singleplayer']",260,256,4,Free
https://store.steampowered.com/app/1271400/Adios/,Adios,"['Adventure', ' Indie']","16 Mar, 2021","['Farming Sim', 'Walking Simulator', 'Story Rich', 'Atmospheric', 'Cinematic', 'Crime', 'Exploration', 'First-Person', 'Drama', 'Emotional', 'Mystery', 'Thriller', 'Conversation', 'Philosophical', 'Dark', 'Narrative', 'Adventure', 'Singleplayer', 'Indie', 'Stylized']",818,781,37,499
https://store.steampowered.com/app/323190/Frostpunk/,Frostpunk,"['Simulation', ' Strategy']","24 Apr, 2018","['City Builder', 'Survival', 'Strategy', 'Resource Management', 'Post-apocalyptic', 'Steampunk', 'Colony Sim', 'Building', 'Base Building', 'Simulation', 'Singleplayer', 'Management', 'Choices Matter', 'Atmospheric', 'Economy', 'Dark', 'RTS', 'Difficult', 'Great Soundtrack', 'Real-Time with Pause']",78642,71878,6764,699
https://store.steampowered.com/app/1829980/Caf_Stella_and_the_Reapers_Butterflies/,Café Stella and the Reaper's Butterflies,"['Adventure', ' Casual']","25 Mar, 2022","['Visual Novel', 'Romance', 'Story Rich', 'Choices Matter', 'Multiple Endings', 'Sexual Content', 'Mystery', '2D', 'Cute', 'Casual', 'Funny', 'Anime', 'Relaxing', 'Colorful', 'Nudity', 'Comedy', 'Emotional', 'Adventure', 'FPS', 'Singleplayer']",1235,1212,23,759
https://store.steampowered.com/app/8800/Civilization_IV_Beyond_the_Sword/,Civilization IV: Beyond the Sword,['Strategy'],"24 Jul, 2007","['Strategy', 'Turn-Based Strategy', '4X', 'Turn-Based', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable', 'Grand Strategy', 'Classic', 'Replay Value', 'Education', 'Local Multiplayer', 'Management', 'Simulation']",3295,3175,120,499
https://store.steampowered.com/app/1502990/Atelier_Lydie__Suelle_The_Alchemists_and_the_Mysterious_Paintings_DX/,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,['RPG'],"21 Apr, 2021","['RPG', 'JRPG', 'Female Protagonist', 'Cute', 'Fantasy', 'Adventure', 'Anime']",133,124,9,899
https://store.steampowered.com/app/1299400/Understand/,Understand,"['Casual', ' Indie']","30 Oct, 2020","['Abstract', 'Minimalist', 'Logic', 'Experimental', 'Puzzle', '2D', 'Mouse only', 'Singleplayer', 'Indie', 'Casual', 'Education']",423,397,26,165
https://store.steampowered.com/app/438490/GOD_EATER_2_Rage_Burst/,GOD EATER 2 Rage Burst,"['Action', ' RPG']","29 Aug, 2016","['Anime', 'Action', 'Character Customization', 'RPG', 'Hunting', 'Co-op', 'Hack and Slash', 'JRPG', 'Multiplayer', 'Singleplayer', 'Post-apocalyptic', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Online Co-Op', 'Female Protagonist', 'Atmospheric', 'Open World', 'Nudity', 'Mature']",3989,3110,879,989
https://store.steampowered.com/app/1595490/Super_Raft_Boat_VR/,Super Raft Boat VR,"['Action', ' Free to Play', ' Indie']","3 Aug, 2021","['Action Roguelike', 'Roguelite', 'VR', 'Sailing', 'Perma Death', 'Arcade', 'Roguelike', 'First-Person', '3D', 'Action', 'Post-apocalyptic', 'Casual', 'Cartoony', 'Dystopian ', 'Management', '6DOF', 'Artificial Intelligence', 'Resource Management', 'Singleplayer', 'Free to Play']",103,101,2,Free
https://store.steampowered.com/app/429470/Space_Pilgrim_Episode_I_Alpha_Centauri/,Space Pilgrim Episode I: Alpha Centauri,"['Adventure', ' Indie']","14 Dec, 2015","['Adventure', 'RPGMaker', 'Sci-fi', 'Space', 'Indie', 'Female Protagonist', 'Story Rich', 'Casual', 'Comedy', 'Point & Click', '2D', 'Atmospheric', 'Singleplayer', 'Episodic', 'Pixel Graphics', 'RPG', 'Colorful', 'Isometric', 'Short']",1158,1014,144,Free
https://store.steampowered.com/app/339340/Resident_Evil_0/,Resident Evil 0,"['Action', ' Adventure']","19 Jan, 2016","['Horror', 'Zombies', 'Survival Horror', 'Adventure', 'Classic', 'Action', 'Singleplayer', 'Remake', 'Atmospheric', 'Third Person', 'Survival', 'Female Protagonist', 'Puzzle', 'Difficult', 'Story Rich', 'Gore', 'Third-Person Shooter', 'Great Soundtrack', 'Shooter', 'Multiplayer']",7725,6464,1261,1
https://store.steampowered.com/app/291650/Pillars_of_Eternity/,Pillars of Eternity,['RPG'],"26 Mar, 2015","['RPG', 'Fantasy', 'Isometric', 'Story Rich', 'Singleplayer', 'CRPG', 'Party-Based RPG', 'Real-Time with Pause', 'Adventure', 'Kickstarter', 'Character Customization', 'Atmospheric', 'Dark Fantasy', 'Open World', 'Exploration', 'Classic', 'Great Soundtrack', 'Strategy', 'Indie', 'Crowdfunded']",20675,18204,2471,729
https://store.steampowered.com/app/63910/Kings_Bounty_Crossworlds/,King's Bounty: Crossworlds,"['RPG', ' Strategy']","17 Sep, 2010","['RPG', 'Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Hex Grid', 'Fantasy', 'Adventure', 'Female Protagonist', 'Atmospheric', 'Singleplayer', 'Turn-Based Combat', 'Tactical RPG']",1069,977,92,479
https://store.steampowered.com/app/1067850/Kindergarten_2/,Kindergarten 2,"['Adventure', ' Indie']","29 Jul, 2019","['Adventure', 'Violent', 'Pixel Graphics', 'Gore', 'Indie', 'Funny', 'Puzzle', 'Comedy', 'Singleplayer', 'Dark Humor', '2D', 'Blood', 'RPG', 'Horror', 'Dark', 'Action', 'Story Rich', 'Psychological Horror', 'Choices Matter', 'Cute']",2585,2527,58,459
https://store.steampowered.com/app/324140/Kalimba/,Kalimba,"['Action', ' Casual']","22 Apr, 2015","['Casual', 'Action', 'Local Co-Op', 'Puzzle Platformer', 'Difficult', 'Platformer']",419,394,25,369
https://store.steampowered.com/app/1844200/_/,星云纪,"['Free to Play', ' Massively Multiplayer', ' RPG']","27 Apr, 2022","['Free to Play', 'RPG', 'Trading Card Game', 'Card Game', 'Dragons', '3D', 'Early Access', '2.5D', '2D', 'Hack and Slash', 'Massively Multiplayer', 'Anime', 'Retro', 'Fantasy', 'PvP', 'Sandbox', 'Cartoon', 'Open World', 'Story Rich', 'Multiplayer']",139,117,22,Free
https://store.steampowered.com/app/458730/Conception_II_Children_of_the_Seven_Stars/,Conception II: Children of the Seven Stars,['RPG'],"15 Aug, 2016","['RPG', 'Anime', 'JRPG', 'Dating Sim', 'Nudity', 'Dungeon Crawler', 'Sexual Content', 'Cute', 'Visual Novel', 'Singleplayer', 'Story Rich', 'Romance', 'Action']",598,492,106,565
https://store.steampowered.com/app/1181840/HIVESWAP_ACT_2/,HIVESWAP: ACT 2,"['Adventure', ' Indie', ' RPG']","25 Nov, 2020","['Adventure', 'Point & Click', 'Visual Novel', 'RPG', 'Story Rich', 'Indie', 'Comedy', 'Soundtrack', '2D', 'Hand-drawn', 'Colorful', 'Puzzle', 'Narrative', 'Investigation', 'Female Protagonist', 'LGBTQ+', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Exploration']",855,750,105,459
https://store.steampowered.com/app/1438440/Aurora_A_Childs_Journey/,Aurora: A Child's Journey,"['Action', ' Adventure', ' Free to Play', ' Indie']","20 Nov, 2020","['Action', 'Story Rich', 'Adventure', 'Emotional', 'Atmospheric', 'Puzzle Platformer', '3D', 'Cartoony', 'Colorful', 'Cute', 'Stylized', 'Third Person', 'Family Friendly', 'Drama', 'Foreign', 'Mystery', 'Nature', 'Psychological', 'Linear', 'Sailing']",723,669,54,Free
https://store.steampowered.com/app/931500/Touhou_Genso_Wanderer_Reloaded/,Touhou Genso Wanderer -Reloaded-,"['Adventure', ' Indie', ' RPG']","25 Oct, 2018","['RPG', 'Indie', 'Adventure', 'Roguelike', 'Faith', 'Anime', 'Mystery Dungeon', 'Female Protagonist', 'Cute', 'Singleplayer', 'Great Soundtrack', 'Dungeon Crawler', 'Fantasy', 'JRPG', 'Turn-Based', 'Sexual Content', 'Visual Novel', '2D']",1609,1519,90,1
https://store.steampowered.com/app/490230/SWARMRIDERS/,SWARMRIDERS,"['Action', ' Free to Play', ' Indie']","15 Jun, 2016","['Action', 'Free to Play', 'Indie', 'Bullet Hell', 'Arcade', 'Fast-Paced', 'Pixel Graphics', 'Retro', 'Twin Stick Shooter', 'Shooter', 'Cyberpunk', 'Horror', ""Shoot 'Em Up"", '2D', 'Survival Horror', 'Zombies', 'Singleplayer', 'Action-Adventure', 'Hack and Slash', 'Roguelite']",424,378,46,
https://store.steampowered.com/app/542400/Pixel_Gladiator/,Pixel Gladiator,"['Action', ' Indie']","8 Sep, 2017","['Action', 'Indie', 'Pixel Graphics', '2D', 'Tower Defense', 'Platformer', 'Difficult', 'Singleplayer', 'Dark', 'Survival', 'Side Scroller', 'Great Soundtrack', 'Early Access', 'Replay Value', 'Sci-fi', 'Atmospheric', 'Cyberpunk', 'Gore', 'Procedural Generation', 'Fast-Paced']",333,274,59,259
https://store.steampowered.com/app/1684510/The_Plane_Effect_Prologue/,The Plane Effect Prologue,"['Adventure', ' Casual', ' Free to Play', ' Indie']","23 Jul, 2021","['Adventure', '3D', 'Atmospheric', 'Dystopian ', 'Singleplayer', 'Free to Play', 'Indie', 'Casual']",130,115,15,Free
https://store.steampowered.com/app/347830/Fairy_Fencer_F/,Fairy Fencer F,['RPG'],"4 Aug, 2015","['Anime', 'JRPG', 'RPG', 'Cute', 'Singleplayer', 'Fantasy', 'Turn-Based', 'Great Soundtrack', 'Visual Novel', 'Story Rich', 'Nudity', 'Comedy', 'Action', 'Turn-Based Combat', 'Romance', 'Adventure', 'Hack and Slash']",2341,2105,236,349
